State	Fips	85	90	95	00	05	25
37	155	20.92	25.29	37.76	37.77	32.98	52.904
37	157	62.39	88.34	68.80	241.32	281.95	503.82
37	159	89.24	64.46	71.85	312.1	361.04	654.482
37	161	84.02	24.23	32.87	16.14	13.45	-55.396
37	163	10.51	11.07	20.59	25.4	42.05	68.37
37	165	11.36	13.30	8.93	12.45	6.49	4.152
37	167	14.62	13.70	13.34	12.61	14.48	12.928
37	169	840.01	816.44	898.31	968.33	1235.78	1517.832
37	171	14.97	15.28	25.52	18.71	23.92	32.478
37	173	0.75	23.14	22.70	1.56	17.20	19.862
37	175	32.47	56.51	29.50	23.93	523.22	702.478
37	177	0.38	0.53	0.51	1.08	0.66	1.298
37	179	18.37	19.61	27.46	24.07	66.75	91.984
37	181	8.07	6.19	22.00	8.86	10.21	15.236
37	183	49.97	89.26	78.80	127.82	133.45	219.172
37	185	3.11	1.73	2.91	3.31	3.24	3.964
37	187	3.18	1.63	5.60	4.14	5.80	8.72
37	189	3.87	5.32	6.25	5.86	7.40	10.3
37	191	12.70	15.19	32.01	41.92	45.08	84.274
37	193	12.21	12.69	18.48	22.36	19.51	31.612
37	195	10.45	13.17	16.82	16.11	16.93	24.236
37	197	5.39	4.21	6.30	6.44	5.79	7.444
37	199	2.20	5.60	2.29	3.07	2.20	1.554
38	001	0.93	0.81	0.82	0.13	0.49	-0.3
38	003	2.58	2.27	2.32	1.96	2.09	1.47
38	005	3.20	3.49	2.68	2.72	2.57	1.714
38	007	0.81	1.10	1.44	0.63	1.30	1.362
38	009	1.69	1.58	1.87	1.69	1.70	1.784
38	011	2.93	4.59	2.90	1.03	3.83	2.0
38	013	0.35	0.39	0.80	0.69	0.64	1.102
38	015	12.93	15.23	12.16	13.3	15.29	15.456
38	017	18.11	19.45	18.83	16.24	15.88	13.1
38	019	0.65	0.79	0.87	0.76	0.86	1.02
38	021	11.79	12.08	7.09	4.28	4.50	-5.48
38	023	3.54	3.26	2.34	2.02	2.60	0.88
38	025	2.65	1.79	3.35	1.29	1.99	1.122
38	027	1.65	1.80	1.50	0.86	1.32	0.466
38	029	6.38	7.36	6.41	9.33	5.04	6.478
38	031	1.57	2.43	2.21	1.36	2.84	2.964
38	033	0.85	1.14	2.99	0.87	0.65	0.898
38	035	11.00	13.51	15.57	11.19	11.60	11.902
38	037	1.83	13.24	7.85	11.36	13.61	22.586
38	039	2.93	2.54	1.56	1.66	2.29	0.9
38	041	0.75	0.74	0.57	0.13	0.38	-0.296
38	043	5.87	5.46	6.13	12.44	17.78	28.016
38	045	6.11	6.89	5.13	4.05	4.04	1.056
38	047	1.88	2.38	2.00	1.57	2.42	2.212
38	049	12.39	18.45	18.63	18.64	20.21	27.162
38	051	1.18	1.09	1.08	0.47	0.89	0.222
38	053	13.20	18.57	13.00	13	13.85	11.762
38	055	15.42	18.86	160.98	14.36	22.44	52.136
38	057	459.35	1910.52	277.85	422.36	500.07	-130.002
38	059	51.68	55.78	37.54	47.37	63.43	60.214
38	061	1.41	1.54	1.53	1.07	1.58	1.348
38	063	1.07	0.94	1.13	0.77	0.94	0.712
38	065	398.41	430.29	434.54	442.04	514.37	590.132
38	067	3.82	4.06	2.08	1.7	2.01	-0.854
38	069	1.25	1.60	1.68	0.82	1.19	0.768
38	071	0.64	0.74	0.57	0.46	0.39	0.092
38	073	13.84	15.43	13.19	11.54	10.26	6.222
38	075	0.22	0.27	0.26	0.12	0.30	0.24
38	077	3.50	3.59	3.84	6.43	5.97	9.334
38	079	1.55	1.51	2.00	1.74	2.44	3.054
38	081	7.25	8.10	6.31	3.92	4.11	-0.338
38	083	0.58	0.55	0.53	0.22	0.51	0.196
38	085	0.84	0.87	0.87	0.29	0.72	0.226
38	087	1.04	1.00	0.98	0.58	0.85	0.41
38	089	4.84	7.14	1.70	1.84	1.91	-3.21
38	091	1.07	1.23	0.92	0.82	0.95	0.608
38	093	7.98	7.48	6.31	9.38	12.69	15.56
38	095	0.57	0.89	0.72	0.3	0.35	-0.052
38	097	1.60	1.16	1.41	1.34	1.18	0.942
38	099	2.86	1.90	2.24	2.12	2.20	1.604
38	101	9.91	11.00	9.26	8.41	8.27	5.848
38	103	0.88	1.09	0.85	0.51	1.09	0.788
38	105	42.89	26.17	11.04	26.25	29.01	10.464
39	001	1122.67	758.32	735.02	648.42	599.91	79.616
39	003	17.38	21.16	39.93	40.21	27.47	52.768
39	005	6.35	7.42	6.35	6.84	6.22	6.132
39	007	380.80	309.77	211.00	284.81	230.13	87.522
39	009	8.23	5.84	7.02	7.82	8.51	9.008
39	011	14.60	8.07	14.50	15.82	14.55	18.098
39	013	434.81	668.88	239.64	256.61	262.49	-81.66
39	015	3.03	3.01	3.77	5.41	5.42	8.436
39	017	69.52	130.13	73.85	147.37	190.37	277.612
39	019	3.26	4.36	3.62	3.49	3.22	3.02
39	021	6.01	7.77	5.06	8.52	8.92	11.198
39	023	21.28	20.50	25.38	24.2	27.85	33.946
39	025	338.45	756.11	547.35	652.05	718.78	996.508
39	027	3.65	5.90	2.31	1.96	3.47	0.878
39	029	88.32	18.39	14.22	15.76	11.24	-64.488
39	031	275.49	271.84	238.36	330.07	208.59	219.528
39	033	18.06	8.01	5.73	4.88	3.61	-11.16
39	035	650.39	620.55	429.07	518.1	568.58	397.696
39	037	7.25	8.20	7.57	8.12	7.94	8.596
39	039	7.42	8.74	6.29	6.47	5.94	3.834
39	041	44.57	11.97	16.80	19.06	25.09	4.376
39	043	12.63	8.33	22.05	23.52	35.23	56.586
39	045	11.19	14.56	13.12	12.96	14.29	15.984
39	047	3.21	4.39	3.52	3.57	3.16	3.018
39	049	151.93	179.08	162.26	201.4	205.05	257.08
39	051	5.60	6.68	5.78	5.93	4.70	4.208
39	053	1263.07	1161.38	1285.34	1193.26	1188.80	1148.374
39	055	7.90	7.93	7.75	7.14	7.62	6.858
39	057	17.76	16.42	18.22	13.82	17.65	15.082
39	059	5.84	4.87	6.97	5.35	6.68	7.238
39	061	341.05	478.85	310.94	422.63	377.29	395.908
39	063	10.78	15.76	18.16	21.16	46.85	69.066
39	065	3.35	3.49	3.68	3.66	4.34	4.994
39	067	38.31	1.11	2.16	1.25	1.64	-35.026
39	069	10.12	4.68	9.35	9.07	11.90	13.794
39	071	3.78	4.08	4.29	4.61	3.37	3.852
39	073	3.47	4.02	4.55	4.6	2.96	3.656
39	075	4.44	5.42	5.28	7.2	6.16	8.832
39	077	27.43	10.03	10.88	9.52	7.97	-10.492
39	079	14.41	3.78	2.35	2.2	2.32	-10.444
39	081	2867.49	2043.42	2146.82	2047.11	2146.87	1387.812
39	083	7.11	6.91	7.35	8.63	9.38	11.632
39	085	795.02	725.81	803.89	869.95	884.00	1008.994
39	087	7.56	6.82	8.74	7.42	7.98	8.568
39	089	54.46	16.94	18.20	19.73	22.15	-10.802
39	091	6.16	3.45	6.15	6.66	6.28	7.81
39	093	705.24	729.72	544.48	426.19	622.75	324.57
39	095	1000.11	793.96	753.74	728.01	880.69	648.428
39	097	4.52	4.78	4.10	2.98	4.34	2.848
39	099	8.34	13.22	7.93	6.95	7.19	3.584
39	101	32.62	8.43	9.08	11.15	10.22	-10.948
39	103	11.22	16.92	16.82	16.44	14.99	19.514
39	105	2.37	3.56	8.51	6.28	5.20	10.212
39	107	6.24	7.10	6.87	8.69	10.56	14.03
39	109	84.32	17.73	42.12	15.62	20.89	-41.246
39	111	1.46	2.97	3.74	10.39	7.90	17.472
39	113	120.03	180.35	178.85	256.52	261.63	415.098
39	115	1.85	4.61	3.81	4.54	1.95	3.43
39	117	6.35	1.96	2.57	2.59	3.17	-0.11
39	119	10.48	7.42	19.45	21.09	18.87	33.732
39	121	1.01	1.72	1.38	1.45	1.36	1.642
39	123	27.11	45.48	50.92	52.48	46.36	71.77
39	125	19.02	3.26	3.16	3.84	2.28	-13.428
39	127	47.94	4.05	3.50	3.21	2.67	-42.554
39	129	44.57	69.37	37.36	79.17	46.69	63.856
39	131	5.43	4.80	4.20	4.56	7.64	7.834
39	133	32.32	18.21	17.14	17.54	54.83	54.618
39	135	4.55	4.47	4.48	4.86	4.71	5.04
39	137	4.16	4.34	4.77	4.99	5.30	6.47
39	139	18.13	19.92	16.27	19.27	16.32	15.42
39	141	8.46	17.80	41.86	41.33	38.63	79.938
39	143	19.60	12.78	19.76	16.41	12.88	10.4
39	145	9.42	88.57	11.73	17.81	18.35	-2.564
39	147	7.35	7.78	5.08	5.57	7.27	5.188
39	149	6.05	14.53	13.41	7.06	13.74	15.704
39	151	50.43	53.23	44.54	51.57	50.20	48.722
39	153	100.58	142.60	82.72	72.57	31.36	-39.116
39	155	196.11	149.36	231.21	212.34	205.58	248.072
39	157	50.59	8.68	40.09	30.17	31.29	21.898
39	159	60.77	4.43	5.78	6.74	10.79	-40.888
39	161	3.55	5.49	4.80	5.6	4.91	6.568
39	163	1.07	2.25	1.23	0.91	0.83	0.166
39	165	11.19	15.38	21.53	19.57	21.79	33.126
39	167	757.87	733.30	690.47	998.33	960.46	1230.212
39	169	33.60	24.83	19.23	14.87	16.48	-4.718
39	171	11.74	6.93	5.18	4.98	5.07	-2.394
39	173	13.89	15.25	11.78	10.52	12.42	8.17
39	175	2.78	3.43	7.05	5.98	5.64	9.938
40	001	7.41	7.20	9.64	9.2	9.51	12.312
40	003	4.00	5.62	4.21	8.18	6.71	10.532
40	005	33.89	36.77	55.46	75.58	56.44	101.974
40	007	30.96	44.34	36.17	44.38	27.28	32.234
40	009	6.90	7.57	8.31	9.89	9.63	13.128
40	011	4.62	5.96	5.78	9.47	8.39	13.474
40	013	10.04	11.50	18.78	17.88	20.31	31.854
40	015	58.80	55.07	52.00	63.1	53.80	55.372
40	017	10.15	7.79	10.74	13.35	14.25	19.512
40	019	11.37	70.90	60.65	180.16	58.70	198.708
40	021	14.35	20.56	22.98	11.06	10.96	6.214
40	023	7.31	7.67	12.70	14.92	10.67	19.036
40	025	38.19	101.35	217.37	81.38	51.14	101.444
40	027	23.56	26.72	26.14	27.4	34.92	41.788
40	029	0.57	3.86	7.05	5.8	2.21	7.03
40	031	33.81	38.71	21.22	20.23	22.59	2.76
40	033	1.42	4.22	3.74	3.08	3.12	4.472
40	035	1.58	4.21	3.09	3.07	2.62	3.478
40	037	8.00	32.04	36.97	23.39	24.13	39.072
40	039	12.28	9.25	13.36	10.15	11.47	10.87
40	041	2.61	4.46	5.87	6.45	5.96	10.284
40	043	2.10	5.78	7.24	7.28	8.48	14.732
40	045	20.75	26.28	46.71	46.31	15.78	37.22
40	047	18.96	8.96	8.46	5.73	7.82	-5.32
40	049	5.60	11.10	12.48	14.41	12.35	21.274
40	051	6.24	15.83	20.28	23.04	18.13	35.298
40	053	1.57	4.60	4.23	4.04	7.95	11.798
40	055	5.05	52.40	4.66	7.14	6.29	-10.56
40	057	17.50	22.22	16.38	20.61	26.70	30.756
40	059	14.59	15.78	27.12	14.72	15.23	17.62
40	061	1.29	6.53	4.14	4.72	5.50	8.402
40	063	5.67	8.80	18.29	8.81	9.22	14.424
40	065	10.57	53.02	46.14	104.57	76.32	167.954
40	067	7.47	4.52	8.71	8.68	7.69	10.174
40	069	3.25	4.82	5.58	11.46	16.19	27.772
40	071	24.15	18.04	29.17	29.15	31.43	41.79
40	073	10.06	9.38	9.67	15.68	10.81	15.8
40	075	8.48	12.39	11.54	13.1	14.55	19.722
40	077	1.89	2.61	2.36	2.29	2.93	3.472
40	079	5.54	10.28	14.25	18.1	21.80	38.198
40	081	2.34	6.75	12.28	12.43	10.88	22.592
40	083	6.66	13.14	8.56	9.51	11.20	13.084
40	085	2.32	3.98	2.85	2.93	3.89	4.448
40	087	2.76	4.89	5.50	5.82	6.32	9.888
40	089	39.41	11.82	11.30	10.86	9.85	-19.4
40	091	3.80	4.09	4.95	5.31	4.98	6.774
40	093	14.29	13.10	11.84	17.15	20.32	25.006
40	095	5.41	3.84	2.53	4.48	7.13	7.126
40	097	92.75	59.89	84.47	96.8	107.20	127.708
40	099	11.61	12.60	15.58	19.05	22.43	33.108
40	101	118.05	52.86	86.37	110.05	110.18	120.372
40	103	7.01	5.71	5.66	4.62	5.12	2.702
40	105	1.31	8.72	6.97	5.57	5.86	9.256
40	107	1.79	7.29	3.71	4.33	4.20	5.38
40	109	94.29	71.40	83.46	90	108.85	118.232
40	111	6.48	9.01	10.19	11.62	16.94	24.966
40	113	14.37	13.34	20.01	18.82	19.68	26.904
40	115	6.44	6.02	5.04	5.81	5.83	4.97
40	117	5.34	25.95	28.12	16.05	17.32	26.992
40	119	2.91	13.08	17.99	7.61	7.81	12.478
40	121	5.88	7.89	10.49	11.43	11.76	18.67
40	123	12.06	34.12	22.61	18.94	24.69	28.532
40	125	9.33	18.75	22.74	15.56	17.61	24.82
40	127	1.18	2.47	2.65	2.95	2.07	3.62
40	129	5.55	6.87	7.35	8.27	8.99	12.374
40	131	51.36	69.09	79.20	78.87	81.87	114.558
40	133	8.53	46.90	32.69	24.27	31.10	42.204
40	135	6.64	12.55	14.08	15.95	11.55	20.086
40	137	2.42	27.59	24.97	13.53	20.57	31.16
40	139	161.58	216.97	381.59	278.98	173.81	294.468
40	141	11.52	10.13	7.10	9.56	9.37	6.614
40	143	19.30	8.26	19.05	22.68	20.40	27.91
40	145	13.86	6.37	20.91	20.07	9.64	17.326
40	147	7.24	9.60	6.46	3.09	6.15	1.294
40	149	9.14	12.13	7.16	11.95	8.86	9.404
40	151	4.50	6.54	7.59	6.45	6.68	8.914
40	153	12.97	22.21	16.33	17.18	16.79	18.662
41	001	456.21	556.83	462.79	0	535.04	576.68
41	003	34.62	53.91	80.93	0	45.06	68.3442857143
41	005	208.25	239.55	228.46	0	334.74	442.878571429
41	007	48.07	104.71	126.69	0	57.82	83.6885714286
41	009	51.24	94.09	99.57	0	56.84	70.11
41	011	43.45	28.80	36.61	0	28.50	16.94
41	013	254.71	199.89	226.20	0	262.00	271.692857143
41	015	7.17	37.31	19.79	0	19.84	27.4971428571
41	017	312.89	672.72	180.80	0	206.64	-43.85
41	019	65.80	79.81	189.71	0	54.02	93.0242857143
41	021	24.04	153.01	31.12	0	14.37	-27.7328571429
41	023	148.70	172.59	223.48	0	175.70	224.065714286
41	025	363.19	596.63	549.14	0	501.17	632.434285714
41	027	55.80	85.54	117.49	0	89.57	136.457142857
41	029	228.62	317.21	363.60	0	352.77	491.721428571
41	031	230.40	119.31	163.65	0	173.09	127.1
41	033	81.11	41.66	59.59	0	55.38	35.3742857143
41	035	676.79	929.01	694.84	0	590.39	452.005714286
41	037	522.00	789.58	685.98	0	516.42	505.462857143
41	039	114.02	268.26	350.07	0	213.93	356.662857143
41	041	21.90	60.29	41.84	0	27.47	29.8214285714
41	043	82.34	135.47	183.99	0	120.63	181.834285714
41	045	1138.81	1208.18	610.19	0	950.36	542.46
41	047	133.79	184.42	265.71	0	277.23	442.25
41	049	224.94	162.30	347.53	0	320.00	471.915714286
41	051	56.47	83.91	197.78	0	53.77	104.177142857
41	053	25.56	25.10	68.27	0	50.17	89.7
41	055	2.92	8.81	21.86	0	7.22	17.34
41	057	11.39	30.13	85.33	0	40.40	91.6
41	059	448.27	411.78	378.12	0	405.78	349.721428571
41	061	121.37	168.63	202.81	0	213.91	314.63
41	063	123.68	150.95	168.08	0	161.81	205.73
41	065	82.65	109.34	130.15	0	108.57	143.518571429
41	067	49.64	51.76	106.86	0	86.49	141.992857143
41	069	34.04	47.90	51.33	0	30.91	31.6771428571
41	071	59.09	48.30	155.63	0	80.16	142.677142857
42	001	22.79	19.83	26.92	0	17.45	15.4885714286
42	003	1303.44	1057.60	904.23	0	740.75	157.594285714
42	005	251.48	183.76	144.56	0	180.99	94.0957142857
42	007	978.53	565.80	695.94	0	483.34	55.7042857143
42	009	15.82	12.71	11.97	0	61.05	99.0571428571
42	011	82.47	88.61	85.12	0	61.03	42.0342857143
42	013	66.37	52.69	35.66	0	18.40	-31.97
42	015	11.37	15.86	13.74	0	12.33	12.8857142857
42	017	286.35	243.12	94.85	0	113.09	-105.138571429
42	019	23.13	27.93	30.91	0	17.58	14.7857142857
42	021	90.85	75.80	22.60	0	18.56	-68.3528571429
42	023	0.90	0.82	0.79	0	0.79	0.671428571429
42	025	37.07	9.09	37.42	0	47.42	64.4357142857
42	027	30.57	38.86	33.59	0	101.62	161.445714286
42	029	384.27	152.24	274.09	0	253.10	159.742857143
42	031	4.92	4.95	4.51	0	4.36	3.69571428571
42	033	435.01	345.83	319.71	0	353.75	260.164285714
42	035	34.30	37.98	35.69	0	32.41	30.3342857143
42	037	9.61	13.59	9.31	0	8.79	6.82142857143
42	039	20.83	17.61	16.87	0	17.61	14.0728571429
42	041	24.23	60.42	54.56	0	114.36	194.272857143
42	043	91.69	136.09	123.04	0	100.94	109.618571429
42	045	1649.59	908.12	828.21	0	929.67	172.424285714
42	047	19.08	16.86	17.50	0	22.20	24.8314285714
42	049	399.63	177.15	97.15	0	55.69	-305.184285714
42	051	72.85	24.49	42.99	0	42.78	18.0257142857
42	053	0.52	0.41	0.50	0	0.23	0.00428571428571
42	055	20.85	20.68	20.80	0	22.28	23.5328571429
42	057	2.11	2.07	1.97	0	1.70	1.3
42	059	20.25	43.16	43.92	0	21.10	25.4271428571
42	061	10.93	9.43	9.28	0	13.21	14.8857142857
42	063	72.54	220.20	239.58	0	50.51	61.0271428571
42	065	4.58	5.41	6.81	0	6.11	8.14
42	067	6.10	3.72	4.15	0	2.88	-0.0357142857143
42	069	55.80	37.44	51.54	0	32.14	15.28
42	071	2318.69	133.82	165.69	0	102.56	-2095.44571429
42	073	60.95	214.02	154.09	0	161.31	243.515714286
42	075	17.80	29.55	24.02	0	124.53	215.321428571
42	077	55.05	51.39	49.06	0	40.81	27.0828571429
42	079	135.62	129.25	104.87	0	113.06	82.3642857143
42	081	16.12	16.13	16.33	0	14.53	13.2542857143
42	083	15.29	15.42	15.24	0	7.48	0.727142857143
42	085	66.90	88.38	85.39	0	32.20	4.24428571429
42	087	16.97	16.31	15.45	0	11.74	6.79428571429
42	089	14.48	16.91	15.38	0	64.59	107.232857143
42	091	119.03	202.44	141.60	0	122.56	111.427142857
42	093	36.80	23.10	21.23	0	26.73	15.34
42	095	709.44	604.47	471.60	0	399.15	61.2471428571
42	097	313.92	29.04	30.64	0	25.82	-261.134285714
42	099	3.53	3.17	3.90	0	4.10	4.85
42	101	1465.33	575.90	574.50	0	395.67	-648.842857143
42	103	3.02	3.13	4.12	0	26.90	47.8085714286
42	105	2.90	4.45	4.12	0	20.07	34.8671428571
42	107	44.61	56.36	55.48	0	58.04	70.8528571429
42	109	3.73	290.45	299.31	0	218.10	446.602857143
42	111	45.17	12.37	40.14	0	33.75	31.1771428571
42	113	0.91	0.77	3.40	0	0.60	1.44142857143
42	115	5.82	4.97	5.50	0	4.19	2.89857142857
42	117	6.74	5.79	6.15	0	6.31	5.96
42	119	8.24	3.34	7.47	0	6.18	5.48428571429
42	121	13.83	13.20	12.91	0	8.46	3.64285714286
42	123	105.63	79.51	72.21	0	14.53	-70.4157142857
42	125	1003.28	306.47	451.63	0	806.64	600.758571429
42	127	6.77	5.80	5.44	0	13.08	18.1957142857
42	129	279.83	163.94	119.99	0	39.80	-201.331428571
42	131	16.67	15.78	17.59	0	11.47	7.66142857143
42	133	840.41	2083.42	2350.00	0	2596.52	4393.57857143
44	001	5.01	3.99	5.36	3.39	0.72	-1.814
44	003	12.76	15.10	7.44	3.2	3.03	-10.51
44	005	8.99	14.26	11.09	9.94	8.22	6.984
44	007	364.17	469.51	365.76	394.94	369.61	354.584
44	009	17.67	22.94	21.05	17.36	23.59	24.278
45	001	4.07	4.86	4.44	5.45	4.76	5.898
45	003	926.55	345.85	303.12	258.11	209.45	-504.548
45	005	10.37	10.09	10.95	18.03	11.57	18.406
45	007	107.52	134.58	81.72	122.92	163.59	182.354
45	009	2.46	2.21	2.61	13.3	5.52	15.546
45	011	1.42	3.96	3.63	16.72	4.05	16.768
45	013	23.17	32.01	29.83	29.53	30.86	36.82
45	015	490.08	306.70	490.74	649.33	589.32	829.9
45	017	65.78	98.40	125.43	108.15	75.83	112.628
45	019	58.16	54.58	147.66	14	114.71	121.334
45	021	9.99	13.29	8.82	15.85	11.70	15.518
45	023	4.51	4.54	3.78	6.41	5.75	7.608
45	025	5.93	9.60	9.62	10.36	8.78	12.734
45	027	1.85	4.23	3.93	13.13	4.67	14.286
45	029	121.43	143.87	8.33	8.07	11.23	-155.134
45	031	765.14	34.16	37.65	829.05	792.09	1000.892
45	033	3.09	3.16	5.35	6.14	5.54	9.384
45	035	70.84	9.84	6.71	58.33	9.77	-13.092
45	037	3.20	3.47	3.33	13.77	6.01	15.508
45	039	739.58	697.63	860.79	673.98	1539.24	1847.646
45	041	30.30	48.82	50.01	57.86	43.57	67.46
45	043	44.07	56.15	45.85	54.62	68.41	82.11
45	045	59.01	58.01	176.92	56.29	70.28	96.594
45	047	12.28	319.01	12.75	16.2	14.56	-103.99
45	049	3.30	4.93	4.05	19.46	7.72	21.914
45	051	122.68	99.62	94.07	157.18	171.16	221.654
45	053	7.11	2.63	2.04	4.46	22.83	27.776
45	055	13.75	15.65	19.41	21.84	11.66	17.668
45	057	15.45	13.92	18.59	26.52	28.61	43.97
45	059	6.47	7.92	6.56	8.27	9.67	11.828
45	061	2.48	3.44	3.38	8.94	3.62	9.04
45	063	190.28	208.02	188.82	268.48	220.91	288.334
45	065	1.25	1.81	2.94	3.09	1.94	3.802
45	067	2.18	8.46	11.60	14.61	4.69	15.01
45	069	9.50	12.38	10.20	15.76	25.18	35.448
45	071	5.12	5.58	6.26	8	8.94	12.816
45	073	2226.34	2363.81	2533.55	2576.44	2607.02	3045.826
45	075	23.13	27.34	24.94	72.83	30.83	72.348
45	077	13.20	20.25	17.86	33.52	26.28	45.88
45	079	403.66	522.74	494.96	539.52	543.39	678.598
45	081	1.85	2.74	4.04	7.88	3.58	9.178
45	083	35.73	48.78	65.64	60.96	100.67	147.592
45	085	14.75	11.51	32.11	32.43	24.93	47.914
45	087	6.63	6.19	7.24	8.45	6.47	8.16
45	089	4.72	6.40	4.61	8.81	6.15	9.3
45	091	150.79	207.48	216.06	217.32	177.65	231.996
46	003	1.10	1.07	0.78	0.58	0.82	0.24
46	005	10.27	14.82	9.32	12.48	12.04	12.506
46	007	9.95	8.01	7.07	8.87	9.78	9.048
46	009	4.44	5.15	4.39	5.68	6.36	7.826
46	011	11.59	10.31	6.65	14.94	15.05	18.638
46	013	11.48	10.92	8.44	5	7.89	0.886
46	015	5.30	5.26	3.99	2.88	2.73	-0.48
46	017	7.20	5.82	3.21	4.47	5.31	2.124
46	019	156.72	93.69	88.63	130.81	51.30	-0.00200000000001
46	021	7.22	6.61	2.72	3.84	2.52	-2.72
46	023	13.98	18.46	10.64	14.45	14.19	12.19
46	025	3.94	5.38	2.86	5.3	6.26	7.484
46	027	5.80	6.67	4.51	7.33	6.97	8.056
46	029	12.78	13.10	11.10	7.62	8.52	2.224
46	031	3.88	4.20	2.00	1.9	1.55	-1.47
46	033	10.28	7.66	4.20	4.74	7.81	2.222
46	035	3.32	4.50	4.00	4.3	1.58	1.332
46	037	2.33	5.30	1.23	1.18	3.99	2.326
46	039	1.02	1.27	1.13	1.54	1.77	2.408
46	041	1.69	3.22	1.79	2.06	1.18	0.68
46	043	2.07	2.43	1.65	2.01	3.18	3.348
46	045	2.38	1.49	1.70	0.85	1.33	-0.094
46	047	49.80	29.50	37.56	37.84	26.54	13.34
46	049	0.86	0.64	0.72	0.67	0.81	0.698
46	051	5.56	5.94	5.61	8.7	8.98	12.718
46	053	2.75	2.58	2.11	2.19	2.47	1.85
46	055	3.08	2.93	2.12	2.93	1.92	1.204
46	057	2.29	3.06	2.70	4.4	6.19	9.212
46	059	3.47	3.56	1.71	2.05	2.20	0.168
46	061	1.35	1.74	0.88	0.77	1.43	0.748
46	063	1.27	2.10	1.18	1.43	1.69	1.636
46	065	37.99	38.91	21.67	23.12	25.30	4.696
46	067	2.76	3.15	2.66	3.17	2.80	2.968
46	069	1.40	0.80	1.38	0.87	0.79	0.358
46	071	4.52	3.95	1.98	1.02	3.16	-0.464
46	073	2.06	1.87	1.20	1.78	2.11	1.81
46	075	1.41	1.37	0.99	0.88	0.75	-0.006
46	077	3.28	4.28	3.24	3.35	4.50	4.636
46	079	4.60	3.78	3.39	2.28	1.77	-1.132
46	081	20.26	21.18	14.83	8.46	12.87	-0.98
46	083	2.66	1.92	2.79	3.24	4.29	5.728
46	085	10.12	15.27	5.04	2.59	2.47	-9.69
46	087	1.50	1.23	1.50	1.45	1.52	1.596
46	089	2.96	2.70	1.89	1.73	3.16	2.146
46	091	4.31	2.44	1.60	1.34	2.29	-0.688
46	093	13.15	7.26	5.20	6.44	9.34	3.214
46	095	2.35	2.15	1.09	1.05	2.49	1.334
46	097	0.98	0.84	0.71	0.51	0.68	0.186
46	099	24.11	27.84	24.86	20.88	32.17	31.468
46	101	3.82	4.04	2.16	4.06	3.10	2.584
46	103	65.92	50.61	30.15	20.15	35.33	-14.552
46	105	3.59	1.50	1.50	1.42	1.48	-0.682
46	107	7.12	5.09	3.80	2.98	1.43	-4.01
46	109	2.89	2.90	1.62	3.45	3.23	3.556
46	111	0.97	0.77	0.79	0.81	0.76	0.592
46	113	1.01	0.91	1.15	1.22	1.42	1.82
46	115	11.64	14.86	8.46	17.03	21.89	28.378
46	117	4.81	5.42	2.50	1	0.92	-4.39
46	119	21.09	10.29	12.88	11.6	10.01	0.664
46	121	9.62	11.76	8.34	9.42	11.44	10.896
46	123	4.98	5.15	5.12	5.66	6.06	6.996
46	125	10.02	17.18	15.11	18.96	20.74	30.334
46	127	12.00	13.88	16.03	21.98	18.62	29.306
46	129	7.66	6.01	6.46	6.71	7.26	6.76
46	135	7.10	12.45	10.52	12.96	19.36	27.496
46	137	0.69	0.95	0.81	0.57	0.48	0.22
47	001	465.87	532.64	507.73	0	570.24	658.562857143
47	003	5.00	5.80	6.53	0	26.30	44.9842857143
47	005	1.72	3.79	4.20	0	2.51	3.65857142857
47	007	1.77	1.68	1.65	0	1.87	1.93
47	009	15.60	14.53	14.08	0	14.64	13.4714285714
47	011	27.12	17.67	18.72	0	18.15	9.56142857143
47	013	3.09	2.95	4.09	0	4.64	6.43714285714
47	015	1.00	1.20	1.29	0	1.84	2.62714285714
47	017	7.25	4.29	4.98	0	5.44	3.76142857143
47	019	30.12	27.85	19.77	0	21.74	10.77
47	021	2.35	1.74	2.43	0	3.38	4.47142857143
47	023	1.30	1.58	1.58	0	2.02	2.67714285714
47	025	3.31	2.61	2.61	0	4.36	5.16
47	027	10.84	1.66	1.56	0	13.66	14.7228571429
47	029	5.07	4.48	7.37	0	5.37	6.78142857143
47	031	150.43	58.91	5.55	0	32.13	-105.212857143
47	033	2.83	4.39	3.38	0	3.53	3.92
47	035	4.10	6.09	7.60	0	6.48	9.45142857143
47	037	158.14	141.35	148.38	0	160.66	163.434285714
47	039	1.04	6.45	6.86	0	2.21	4.16142857143
47	041	1.97	1.55	1.59	0	2.24	2.42857142857
47	043	3.30	3.89	4.41	0	5.73	8.12
47	045	6.40	9.04	7.12	0	15.76	23.3371428571
47	047	7.13	6.61	5.92	0	5.57	3.86285714286
47	049	1.63	1.70	19.92	0	2.17	10.4514285714
47	051	4.85	5.29	4.80	0	7.28	9.21571428571
47	053	9.19	7.36	8.30	0	10.35	11.4857142857
47	055	3.92	26.07	4.83	0	4.70	-0.57
47	057	8.37	1.27	1.73	0	4.55	0.458571428571
47	059	10.85	9.47	10.36	0	12.48	14.0614285714
47	061	1.87	2.19	1.82	0	2.25	2.46285714286
47	063	20.64	29.69	8.25	0	9.89	-7.22
47	065	194.93	1361.37	1533.32	0	1648.59	3134.91142857
