State FIPS -- County FIPS -- 1985 -- 1990 -- 1995 -- 2000 -- 2005
13	205	15.79	32.31	32.47	77.69	39.40
13	207	18.93	17.35	34.79	125.77	62.80
13	209	2.64	1.71	4.43	2.65	2.46
13	211	3.66	2.59	2.91	2.65	2.92
13	213	3.35	3.99	4.12	4.93	6.29
13	215	32.59	36.12	39.47	45.62	33.89
13	217	5.51	6.78	4.14	12.79	14.64
13	219	1.54	2.21	3.06	3.13	2.01
13	221	1.22	1.36	1.67	1.81	1.99
13	223	1.84	4.59	3.51	4.32	4.75
13	225	4.79	6.97	6.77	13.25	10.63
13	227	1.66	2.21	2.94	3.22	4.86
13	229	3.06	3.95	5.79	8.27	3.49
13	231	1.38	1.69	3.14	2.14	1.58
13	233	2.17	4.18	10.63	8.77	8.86
13	235	16.82	12.01	12.20	16.93	16.74
13	237	1065.18	1048.57	1010.49	988.4	1097.15
13	239	0.45	0.37	1.89	0.35	0.21
13	241	3.47	3.55	4.09	4.17	4.70
13	243	9.10	7.52	10.62	9.17	10.42
13	245	94.36	108.44	127.34	125.52	115.72
13	247	3.67	6.77	2.26	2.38	14.49
13	249	1.85	1.35	1.84	0.86	1.04
13	251	11.39	10.99	8.07	25.45	14.33
13	253	26.81	24.30	23.74	70.58	39.44
13	255	7.34	10.27	10.14	11.24	14.37
13	257	4.15	4.76	3.12	3.79	4.57
13	259	1.98	1.56	3.50	3.2	1.10
13	261	21.63	13.78	28.43	42.38	13.96
13	263	2.88	2.94	2.87	2.64	2.46
13	265	0.20	0.24	0.24	0.23	0.19
13	267	4.81	5.44	18.38	8.41	8.23
13	269	1.99	1.60	2.10	9.44	5.26
13	271	6.76	5.57	10.41	6.15	4.75
13	273	8.06	6.77	20.76	22.05	16.20
13	275	9.75	6.67	12.67	20.71	20.14
13	277	14.32	22.21	34.54	27.88	25.85
13	279	5.65	6.16	7.00	14.34	11.08
13	281	0.53	0.73	2.03	1.19	6.58
13	283	0.72	0.98	1.67	1.6	1.54
13	285	12.36	13.27	13.31	13.11	12.63
13	287	5.04	7.73	19.11	16.73	15.87
13	289	21.03	18.82	23.27	19.66	22.20
13	291	1.00	1.13	1.37	1.5	8.08
13	293	10.44	10.09	11.13	10.29	5.03
13	295	10.55	13.25	10.88	14.51	9.92
13	297	4.65	5.69	5.77	9.05	10.75
13	299	7.87	6.82	5.92	9.83	5.97
13	301	2.07	5.36	5.04	2.5	4.60
13	303	21.02	22.35	24.42	26.07	35.73
13	305	71.02	70.12	65.98	64.55	65.22
13	307	1.95	2.67	5.36	3.9	2.94
13	309	1.31	2.24	3.14	4.95	4.85
13	311	3.09	3.73	5.91	4.42	3.66
13	313	34.50	36.66	38.92	65.7	36.89
13	315	18.79	17.66	15.27	23.07	12.58
13	317	3.54	3.00	4.12	2.56	1.94
13	319	27.42	22.51	23.44	28.29	18.53
13	321	7.85	27.20	29.05	42.43	13.79
15	001	137.25	170.33	131.80	0	124.75
15	003	1222.56	1791.49	1111.09	0	1593.32
15	005	0.02	0.00	0.00	0	0.02
15	007	239.93	286.76	260.92	0	49.35
15	009	548.38	487.98	430.24	0.85	125.96
16	001	945.43	783.01	1098.26	1193.24	1117.25
16	003	165.17	82.79	63.65	85.38	115.86
16	005	305.82	215.05	313.50	402.52	397.99
16	007	386.73	82.75	117.30	107.77	107.36
16	009	5.62	10.40	8.04	3.46	4.40
16	011	1382.73	2231.00	1093.67	1377.9	1195.71
16	013	298.02	112.37	160.22	303.52	349.45
16	015	41.39	9.35	15.24	9.75	11.70
16	017	49.31	25.43	35.17	22.2	72.81
16	019	762.62	905.73	644.85	836.36	881.95
16	021	22.85	4.04	2.34	4.4	7.03
16	023	245.49	244.26	167.63	213.34	237.44
16	025	61.33	577.80	26.99	28.03	59.15
16	027	2152.21	1822.85	639.02	709.68	658.25
16	029	315.05	466.42	225.35	281.73	379.42
16	031	1179.00	1548.31	585.47	792.26	880.88
16	033	210.07	311.53	105.76	161.12	95.55
16	035	154.49	3.91	36.40	2.11	15.15
